POP	PLE1	PLE2	PLE3	PLE4	PLE5	PLE6
382092	1217.32	1566.66	1380.76	1459.42	612.1	2304.55
232610	643.86	818.45	741.72	747.2	346.51	1165.28
675834	1588.85	2057.01	1838.17	1886.11	861.21	2941.11
510584	1196.9	1549.19	1319.1	1496	718.9	2112.76
141243	357.87	463.49	417.08	424.8	198.18	646.25
621714	1327.47	1696.15	1553.1	1544.15	691.35	2460.63
895793	2058	2783.34	1880.94	3088.3	1844.41	3143.82
523314	1165.12	1584.66	1083.81	1731.61	1026.42	1753.91
447834	1112.15	1491.23	1074.54	1582.36	960.91	1648.47
393065	1017.53	1314.85	968.33	1409.41	916.41	1381.38
410722	1012.76	1325.33	991.81	1402.25	846.98	1503.37
541056	1354.45	1780.18	1288.97	1925.28	1215.06	1906.01
259130	663.16	851.83	665.41	883.84	532.96	990.31
367279	927.15	1206.32	913.8	1280.67	776.7	1355.94
292304	724.27	939.9	683.72	1020.96	675.71	1001.63
235542	607.04	762.26	598.41	792.81	503.92	870.53
391880	978.69	1289.6	1042.75	1276	682.62	1612.64
202743	433.62	559.6	501.51	514.35	227.24	807
388453	955.43	1262.47	984.22	1301.21	717.72	1578.98
200034	460.29	590.62	526.68	542.09	242.53	856.51
222531	551.69	736.53	568.94	742.52	386.49	910.42
256207	527.03	670.81	613.51	601.14	268.88	980.95
716056	1758.69	2310.29	1849.16	2314.71	1194.4	3014.12
581695	1373.32	1812.56	1473.11	1780.43	912.74	2349.23
517464	1301.12	1676.06	1363.43	1699.92	959.53	2078.06
412391	1006.08	1323.73	976.84	1416.47	856.45	1469.16
291822	743.9	962.17	781.45	965.88	560.11	1187.06
410460	965.23	1254.38	1065.58	1198.26	597.13	1705.19
302347	730.6	951.26	808.87	909.31	448.73	1283.41
2019393	5811.18	8032.31	5580.78	8546.86	4591.22	9669.78
513502	966.74	1244.63	1176.74	1099.96	448.72	1899.45
779695	2030.21	2620.07	2335.92	2376.34	975.01	3865.05
517539	1177.27	1520.04	1408.42	1333.96	534.14	2296.14
480775	1090.67	1487.45	988.67	1645.09	1031.28	1565.85
406712	997.27	1328.47	983.07	1384.49	756.75	1584.96
233530	575.93	752.21	610.37	748.43	440.71	911.38
333975	860.27	1109.54	887.06	1125	668.91	1322.72
259270	639.81	832.74	597.25	899.72	600.84	875.81
217342	482.48	624.34	568.94	562.49	251.79	897.84
1396181	3866.39	5473.71	3403.3	6216.48	3550.18	6205.06
202762	530.78	698.45	618.13	634.78	278.32	989.28
310699	742.14	1004.35	710.05	1075.6	646.46	1126.56
218965	535.77	694.96	618.01	636.2	305.05	969.18
215066	495.59	632.82	590.19	565.79	225.51	942.47
455770	1192.67	1555.6	1369.38	1440.25	645.65	2155.9
366118	974.86	1268.24	1136.95	1150.52	515.26	1809.59
271583	614.01	792.97	687.83	747.29	348.32	1102.32
527114	1366.72	1744.71	1530.96	1623.41	711.63	2491.24
801731	1845.13	2428.99	2081.54	2312.23	1075.06	3379.39
461361	1086.54	1424.21	1197.09	1354.67	668.29	1897.21
670607	1628.07	2125.41	1798.93	2062.52	1015.19	2855.4
496351	1212.12	1575.53	1314.14	1561.81	781.86	2101.04
357283	877.21	1137.54	948.37	1101.57	583.88	1473.64
272528	660.3	846.66	752.24	774.31	363.55	1206.82
204234	461.85	581.83	540.44	527.73	222.56	865.8
506460	1230.27	1629.49	1310.16	1636.63	794.63	2160.06
239853	604.53	770.01	678.35	727.52	372.84	1055.03
239669	643.02	825.48	754.75	735.7	310.92	1203.43
179876	498.62	630.24	566.97	578.86	285.83	878.56
10462	29.14	37.09	32.35	35.01	17.94	50.09
17437	33.82	43.22	41.82	37.21	12.6	69.92
143976	328.58	430.11	367.61	407.44	200.79	594.95
119705	307.33	386.75	320.84	386.13	226.85	485.88
212210	526.34	682.67	513.64	723.13	471.79	752.67
46513	112.52	144.75	122.99	141.33	72.44	193.55
292408	655.54	837.96	736.83	806.7	374.01	1176.72
181861	456.19	591.91	487.96	587.55	307.26	756.64
134920	339.65	442.89	338.88	462.93	281.76	504.69
153680	341.28	434.48	390.1	402.39	193.41	608.32
65159	124.38	157.14	154.68	131.49	45.35	257.48
278109	691.25	894.1	730.98	883.23	483.45	1125.06
280688	669.03	890.21	639.13	955.74	559.66	1015.24
212095	520.97	693.65	560.62	686.2	382.79	859.29
195802	494.44	628.21	534.29	601.01	317.01	831.57
247894	554.02	705.14	626.5	657.99	298.57	1007.22
355784	784.2	1087.6	705.17	1215.11	739.44	1172.79
124643	329.5	422.78	384.76	381.09	165.59	615.24
545684	1319.28	1756.71	1348.32	1834.06	1001.13	2161.42
625396	1495.94	1987.14	1373.9	2223.19	1442.78	2055.07
423315	1055.46	1393.99	1029.01	1490.14	929.94	1503.48
156031	369.75	469.55	429.79	428.39	205.77	662.75
608817	1598.85	2068.72	1499.57	2267.37	1492.76	2191.4
327535	804.52	1045.1	731.88	1166.47	831.51	1004
380965	912.8	1202.56	976.86	1195.49	595.05	1571.75
347324	757.45	974.96	864.26	909.64	414.29	1411.87
512423	1283.97	1669.88	1245.24	1789.43	1063.38	1945.66
591120	1520.06	1948.12	1567.68	1978.82	1160.13	2303.09
1199121	2925.27	3813.92	3147.13	3707.77	1945.93	5006.15
336435	822.29	1101.53	811.54	1157.18	661.2	1289.18
282682	714.73	928.87	724.23	962.21	557.43	1090.57
217683	521.62	666.75	611.63	598.57	256.68	971.81
177179	438.22	567.92	480.48	550.19	273.91	754.29
205620	562.53	722.76	619.6	681.79	319.05	1004.05
183949	403.83	519.47	473.12	471.74	190.06	784.6
277112	605.74	800.48	696.98	730.12	320.81	1159.44
266010	617.54	801.11	690.58	763.37	353.89	1123.45
175220	400.67	512.32	468.8	462.1	182.78	765.01
472664	1142.42	1496.21	1226.49	1468.02	700.65	2010.67
239842	564.36	728.6	650.84	674.49	285.19	1048.46
288681	702.55	928.8	743.71	923.5	522.62	1125.78
347997	892.53	1157.54	938.92	1161.8	682.49	1418.37
235348	681.84	862.33	780.72	796.21	360.89	1239.89
103650	262.09	340.33	285.76	333.33	181.84	435.63
239863	589.15	760.22	637.42	737.57	390.34	992.79
363956	909.42	1168.76	919.21	1194.2	739.76	1351.45
340381	865.28	1122.95	907.07	1125.31	656.48	1365.9
1017786	2181.65	2980.29	1962.2	3301.97	1965.54	3263.11
613420	1561.41	1993.13	1678.95	1959.36	1060.56	2538.74
164510	360.86	467.11	414.46	429.87	192.14	668.58
256634	615.16	821.07	652.01	817.68	417.64	1075.08
182795	439.74	580.76	481.6	566.5	288.9	760.52
154648	383.47	495.45	414.89	489.57	258.44	642.86
173012	483.78	627.21	567.41	570.82	240.48	910.03
296815	788.48	1009.13	870.31	953.56	442.64	1391.27
173963	507.66	663.54	571.79	616.84	280.94	933.55
714649	1696.36	2225.3	1827.83	2173.39	1058.68	3033.25
713473	1528.42	1950.07	1829.71	1712.36	628.2	3071.76
444519	1010.71	1294.96	1227.83	1123.43	430.17	1975.55
569068	1339.92	1787.14	1474.01	1715.57	814.22	2395.93
381431	1005.43	1277.13	1199.09	1125.72	443.14	1984.48
289746	771.5	1002.74	883.23	930.31	417.46	1420.54
311449	766.7	1012.04	721.26	1097.33	661.13	1089.58
569009	1237.23	1686.73	1118.62	1877.93	1134.15	1778.93
211715	513.76	684.28	500.74	716.58	403.2	807.97
608135	1520.92	1984.9	1451.77	2137.91	1397.63	2086.61
219756	547.4	711.14	566.64	714.68	419.68	866.57
187478	472.82	618.25	480.79	636.44	398.58	705.79
206680	521.78	676.89	492.7	729.07	476.26	719.56
309290	765.54	987.35	715.74	1064.67	685.76	1080.32
228018	576.96	744.64	578.5	768.8	478.31	864.37
258123	631.29	808.69	733.08	740.49	337.08	1141.33
100221	207.1	267.25	241.87	242.22	107.92	387.13
244712	513.44	654.8	597.97	594.53	259.61	959.95
172127	394	509.56	453.92	471.4	224.11	706.03
647784	1538.34	2070.14	1438.51	2265.25	1315.09	2368.15
164576	372.85	477.83	423.75	447.48	216.5	656.57
179782	439.63	571.79	505.53	522.58	257.25	779.18
300780	705.14	905.88	786.88	845.94	414.11	1265.6
253623	574.84	741.97	665.71	680.43	317.41	1044.4
251156	503.36	635.25	585.12	574.45	250.9	934.5
250145	709.26	913.3	793.69	860.13	412.01	1254.18
1407036	3407.5	4633.1	3320.25	4958.78	2731	5478
321832	977.42	1253.99	1135.56	1141.46	484.03	1847.5
329011	957.46	1241.22	1110.39	1137	501.27	1788.28
434301	1054.2	1372.96	1165.13	1314.86	641.27	1886.87
484291	1182.56	1560.8	1221.26	1590.07	862.03	1932.39
253074	643.85	826.57	742.88	748.69	351.99	1150.91
239701	608.15	785.86	676.12	744.9	375.52	1047.23
312887	741.08	957.82	840.5	889.3	432.21	1321.36
24846	50.09	63.23	61.75	54.02	19.23	103.07
145939	487.28	635.5	542.42	598.61	302.91	865.92
85319	202.13	259.97	214.16	257.84	145.07	325.91
212204	567.95	749.58	555.82	789.41	490.78	831.29
57721	192.96	247.3	220.95	229.33	112.15	349.76
73751	217.83	281.14	251.73	256.56	115.96	397.29
37923	78.47	99.61	98.54	84.98	29.36	161.86
107079	306.16	396.74	367.37	351.52	150.14	589.47
113092	337.04	426.28	390.12	387.36	167.2	625.2
120570	379.04	487.58	441.01	443.9	198.01	700.12
183611	630.63	813.63	718.46	755.88	368.13	1157.91
6780	13.92	17.75	17.5	14.95	5.29	28.31
83588	256.88	334.35	296.6	310.49	136	479.13
118039	404.16	521.05	462.95	484.32	235.96	726.91
88197	245.55	307.5	287.54	273.92	114.88	464.05
85174	303.59	392.11	335.24	375.58	187.88	542.38
61741	163.13	209.03	190.79	188.23	77.41	313.73
63564	209.87	270.27	232.64	258.05	126.99	371.81
326292	656.54	859.75	511.14	1036.48	738.7	656.13
45692	138.96	179.95	159.19	166.7	83.29	247.41
151360	347.69	443.98	343.47	461.54	306.04	482.31
134118	313.65	405.5	323.06	411.45	252.83	463.35
393580	799.14	1059.92	716.16	1176.34	909.39	964.77
371485	781.8	1013.99	666.58	1167.44	932.57	861
700006	1438.5	1917.44	1279.26	2168.65	1490.56	1920.33
426316	944.79	1209.24	886.27	1314.57	990.47	1185.3
386168	842.21	1083.91	788.17	1184.52	850.45	1106.88
608496	1224.51	1652.88	956	2005.92	1550.86	1350.37
767553	1498.26	1997.52	1140.92	2431.34	2086.22	1352.92
334992	655.09	851.65	484.11	1056.85	956.27	511.44
967787	1638.81	2273.2	835.37	3170.56	2791.87	1067.41
287995	613.01	796.5	496.22	942.52	740.42	680.6
1304662	2284.4	3199.63	1196.23	4394.69	3836.06	1654.29
318366	654.7	867.92	606.66	955.84	704.23	848.93
293262	572.93	769.4	457.66	915.14	765.73	573.82
254152	475.62	621.6	332.83	782.64	720.32	361.27
493177	844.52	1156.15	532.22	1496.26	1325.01	674.5
394071	686.98	925.45	479.27	1185.94	1047.12	551.5
368621	674.51	889.11	438.48	1148.42	1048.59	483.02
263318	475.72	619.24	328.68	789.98	726.64	341.14
227122	435.49	558.63	325.62	690.41	643.7	325.91
865001	1748.84	2332.87	1381.27	2750.34	2281.48	1749.38
384927	719.87	960.54	536.15	1194.23	1037.32	625.27
792266	1407.93	1927.36	949.95	2464	2153.17	1152.39
554957	1179.17	1532.81	1199.37	1573	976.49	1800.28
313887	616.47	818.14	485.84	985.21	864.67	550.74
414707	876.11	1151.69	817.02	1259.01	866.83	1177.04
420124	917.16	1182.25	897.32	1239.99	875.57	1245.85
8783	13.96	17.83	16.8	15.8	5.84	28.3
361923	715.95	963.3	568.71	1148.67	882.14	802.88
306060	674.52	863.34	630.58	946.87	671.26	889.9
143907	299.19	387.27	298.08	402.47	257.78	435.05
255205	571.4	741.36	583.95	754.22	478.13	876.44
181127	364.22	470.51	395.03	455.77	266.96	586.29
464119	892.52	1219.46	674.88	1483.08	1210.7	907.32
91818	144.76	197.22	75.7	271.72	250.23	81.26
274198	557.1	712.63	584.72	707.62	417.08	891.98
647746	1298.28	1710.81	1062.74	2012.45	1639.63	1352.07
458408	836.75	1116.74	575.78	1421.86	1263	676.78
549610	964.09	1261.08	568.77	1707.67	1678.3	477.58
1749816	2939.43	3962.16	1604.92	5492	4905.49	1879.43
584184	1022.97	1333.47	644.24	1771.97	1677.46	617.01
147140	327.73	438.01	324.8	456.87	275.04	518.11
252422	497.28	669.3	398.89	796.4	631.58	553.88
326902	646.46	878.64	511.21	1055.23	809.27	720.17
205845	444.45	589.59	420.65	634.9	436.89	621
342710	728.14	963.8	697.1	1022.89	670.45	1081.82
306757	674.56	869.55	649.38	931.57	643.63	935.2
5122903	9739.12	13793.9	5074.85	19208.51	16632.38	7365.35
464660	859.16	1189.3	519.37	1582.3	1358.88	686.17
242010	497.96	634.22	403.38	750.75	638.86	478.16
304382	545.31	733.86	374.31	932.67	794.63	471.39
406421	760.44	1026.42	532.63	1294.84	1114.21	659.97
126969	255.78	338.15	217.71	389.22	317.73	279.32
755971	1373.88	1858.16	959.85	2346.94	1915.89	1321.73
269716	474.54	645.26	312.63	836.04	778.94	319.68
200732	353.8	488.31	220.69	651.86	562.6	277.16
254965	468.78	627.82	335.54	784.86	701.24	381.08
100108	203.74	268.87	175.97	306.85	239.76	235.92
213270	444.6	598.37	361.71	709.65	539.7	506.75
710426	1285.09	1745.41	881.12	2203.93	1868.6	1122.56
704493	1230.78	1661.61	748.06	2200.78	1972.97	838.71
223559	451.45	611.3	361.21	722.34	558.43	506.9
2090410	3585.95	5068.05	1831.55	7067.98	6129.53	2508.15
257089	490.88	660.91	389.34	790.8	651.9	505.91
510161	944.11	1268.28	627.96	1619.4	1381.15	789.64
153143	310.12	403.74	250.45	479.6	403.53	302.33
29	0.05	0.07	0.06	0.06	0.02	0.11
6778	11.64	15.01	13.75	13.48	5.71	22.71
243970	449.82	598.36	310.49	756.47	688.43	335.41
379559	693.19	948.23	486.3	1189.96	984.97	625.89
852406	1641.21	2173.72	1295.8	2600.95	2178	1621.24
442822	802.6	1053.78	533.59	1358.8	1268.34	545.51
231964	417.82	548.13	284.15	705.26	635.47	327.13
399332	834.6	1149.21	745.69	1274.44	896.66	1148.3
167406	339.91	438.81	347.86	443.97	269.98	527.17
122672	266.21	350	248.88	382.56	280.12	348.76
238560	491.26	633.97	414.66	737.49	604.78	523.7
323101	590.26	794.3	426.28	988.64	836.41	530.26
483939	803.96	1096.44	484.13	1450.43	1247.59	671.71
177267	416.54	538.85	441.71	532.34	299.31	680.78
546964	1111.28	1454.99	901.9	1704.64	1373.09	1216.5
403310	853.66	1116.95	752.51	1255.37	962.68	1015.38
409531	804.6	1060.43	616.19	1284.48	1127.37	700.77
1450783	2655.83	3651.12	1490.02	4961.81	4261.05	2007.22
340683	699.6	919.27	598.18	1068.52	833.43	806.78
462942	819.76	1101.82	526.51	1439.86	1275.35	595.75
243680	508.8	663.89	431.48	761.61	605.5	572.8
104508	210.33	285.51	154.68	353.77	281.26	214.88
326059	691.59	914.65	640.52	994.04	706.05	920.44
403306	845.23	1115.9	794.36	1205.76	819.46	1203.09
21762	39.07	52.35	25.91	67.47	59.64	29.17
192500	361.21	479.66	266.56	590.84	485.45	354.77
891278	1491.48	1992.28	912.34	2682.46	2404.11	1006.34
734353	1254.88	1695.78	772.07	2263.46	1991.48	970.07
264083	559.85	740.38	511.92	815.74	600.1	718.72
598896	1229.84	1587.25	1263.22	1593.01	948.58	1919.98
2086890	3634.27	4988.81	2318.92	6507.56	5635.35	3065.41
470205	952.35	1249.54	818.21	1437.71	1087.7	1162.33
366619	686.09	927.04	464.12	1197.52	1042.01	571.85
534550	1129.6	1485.76	973.07	1699.72	1332.93	1285.77
520725	1007.72	1343.95	798.87	1610.41	1395.78	951.6
663248	1290.32	1711.01	940.51	2140.06	1726.09	1280.81
377295	771.85	1017	628.97	1186.3	932.91	867.66
380533	789.93	1028.49	679.95	1176.82	917.11	922.24
2471452	4588.6	6352.81	2382.46	8827.58	7878.77	3073.63
275409	528.87	704.55	395.13	865.99	717.9	504.78
765227	1485.15	1926.3	1165.77	2333.78	1876.27	1550.3
501409	990.53	1319.79	738.86	1619.6	1338.79	933.05
221856	459.73	605.59	406.12	682.91	503.74	573.12
1089635	1897.76	2564.88	1128.63	3462.77	3092.67	1369.95
627603	1149.46	1523.65	754.5	1990.33	1826.39	815.88
707049	1256.25	1677.37	769.15	2255.45	1957.08	947.67
641608	1185.8	1612.88	737.5	2112.84	1821.6	934.84
460994	868.25	1178.72	619.99	1470.85	1210.39	820.59
480783	985.24	1298.05	832.76	1493.94	1186.05	1090.25
945004	1901.07	2479.65	1543.34	2910.33	2403.86	1908.39
928747	1771.6	2337.45	1334.17	2872.99	2333.36	1752.81
895776	1769.49	2330.74	1306.38	2896.38	2483.53	1541.84
936509	1541.34	2066.08	947.85	2717.02	2528.48	1001.71
432049	871.01	1161.66	721.36	1363.87	1042.55	994.53
361079	619.9	840.62	368.75	1123.76	989.21	456.31
622153	1171.03	1601.27	859.18	1995.95	1600.28	1189.7
336295	605.26	813.37	408.63	1030.35	895.35	491.95
103544	209.23	262.34	237.29	242.29	122.21	368.21
298414	591.4	780.35	485.1	917.03	694	695.66
568092	964.89	1300.1	605.42	1720.31	1521.27	707.26
1493665	2563.14	3491.26	1642.89	4579.84	3976.14	2101.74
290525	549.06	725.32	383.99	916.31	792.91	456.17
709986	1444.55	1912.26	1215.45	2221.28	1723.16	1650.35
513339	945.94	1278.65	633	1641.9	1457.71	698.4
580084	1221.91	1594.07	1003.58	1864.59	1552.93	1214.14
367592	730.13	943.44	556.7	1158.99	1034.24	621.29
247370	510.85	670.47	444.18	765.52	617.03	572.73
907150	1712.21	2271.62	1124.5	2949.95	2510.99	1429.74
128452	283.03	378.2	258.59	420.47	282.88	396.24
177756	367.44	476.18	309.86	549.29	432.84	407.89
297015	566.95	745.8	396.95	952.29	837.84	444.6
531797	1142.4	1515.19	1100.83	1615.44	1058.5	1658.74
373342	816.03	1054.45	746.56	1167.28	882.06	1011.15
409788	795.21	1037.22	597.27	1270.03	1127.43	646.34
790919	1449.29	1939.84	975.16	2490.57	2094.45	1308.32
426099	811.62	1063.35	583.36	1334.59	1159.32	692.98
346202	729.29	968.11	664.64	1060.58	779.8	953.29
341826	727.58	943.77	643.23	1065.39	793.27	888.35
2839561	5458.5	7489.45	3197.07	10108.08	8503.58	4494.5
239308	488.28	633.12	430.58	719.29	579.89	548.78
594786	1069.75	1465.83	734.09	1854.07	1518.05	1001.7
362877	731.65	961.59	586.9	1148.67	982.46	708.23
1583794	2911.73	4008.67	1727.38	5354.74	4632.56	2346.73
187348	377.07	490.61	298.95	588.58	521.51	343.46
162730	286.12	378.88	173.82	506.11	469.55	168.01
610197	1045.41	1456.27	567.13	2014.78	1769.18	747.52
591609	1115.8	1547.33	625.18	2104.28	1855.34	824.89
733716	1207.19	1627.02	692.98	2224.76	1948.89	883.61
412135	771.41	1029.28	703.89	1131.18	774.53	1069.83
230804	483.06	623.68	520.41	605.32	337.09	786.55
315700	617.3	807.02	579.4	876.22	590.87	880.45
201654	378.67	486.82	407.82	479.57	269.24	629.88
133346	305.96	396.68	335.87	384.24	196.38	528.29
114187	227.35	298.29	226.02	309.62	208.95	335.4
473553	788.73	1054.6	531.6	1358.19	1211.43	684.35
279777	522.2	674.66	535.84	697.11	408.42	824.5
361466	687.91	892.26	657.62	972.09	624.71	1014.45
314936	613.72	804.65	601.57	853.73	558.64	886.85
1475360	2564.02	3480.8	1861.7	4370.66	3625.85	2593.86
571771	1062.74	1382.2	1134.34	1363.81	773.81	1765.38
322619	790	1025.78	826.07	1025.05	604.63	1248.48
624097	1188.55	1575.53	1068.63	1766.12	1281.44	1544
416780	813.99	1053.58	748.75	1160.18	844.47	1081.01
401091	786.19	1027.37	689.98	1160	887.15	956.6
3512614	6307.55	8806.68	3293.89	12121.84	10220.73	5128.35
540566	1063.01	1392.02	1000.75	1519.95	1099.27	1428.73
577738	1072.61	1381.31	905.94	1606.29	1267.62	1257.68
911408	1651.25	2185.86	1286.11	2645.76	2233.35	1733.27
197194	479.68	623.94	500.45	620.61	362.45	766.12
435310	826.05	1094.5	717.77	1229.28	950.53	1022.21
604620	1118.33	1508.41	1006.21	1689.53	1261	1433.17
842772	1461.6	1980.86	1085.64	2407.28	2122.25	1432.42
208333	503.73	667.53	546.63	644.42	363.48	825.2
353270	656.95	854.83	541.4	1002.31	809.11	740.59
776739	1464.21	1946.72	1240.14	2267.08	1705.69	1795.48
589497	1050.4	1372.87	853.52	1628.59	1291.42	1209.37
567846	1083.51	1427.65	1023.57	1562.23	1105.64	1470.91
76559	212.15	274.43	223.94	275.53	157.11	340.84
421783	835.7	1097.36	793.64	1175.73	801.91	1172.17
244324	589.69	762.85	604.62	769.33	453.79	917.95
353585	666.24	896.22	617.95	989.99	709.74	885.92
379685	720.29	937.29	735.77	967.58	602.22	1096.41
457337	863	1134.36	817.38	1227.13	867.98	1206.92
226473	423.91	539.57	449.73	539.06	308.61	690.46
267610	517.41	675.64	531.98	695.76	433.46	792.57
400161	772.53	1002.34	776.62	1049.38	671.59	1151.02
433712	824.05	1073.84	769.69	1183.39	807.15	1132.32
387705	671.81	864.15	738.39	832.48	432.46	1146.86
293244	554.09	721.3	585.36	714.5	435.38	871.76
376197	745.67	966.27	712.27	1028.39	722.69	1028.12
632414	1147.44	1542.7	895.48	1869.22	1497.26	1275.46
348713	675.28	877.64	631.12	963.37	694.22	911.05
381865	743.28	979.51	723.01	1048.72	736.21	1018.52
394134	758.13	992.97	688.74	1094.21	791.41	1011.48
277946	532.42	679.8	559.88	678.9	398.7	847.69
267938	530.61	681.32	506.71	730.68	510.6	739.4
681251	1213.44	1631.65	868.26	2049.44	1718.25	1170.32
523097	1014.43	1324.07	949.92	1438.93	980.54	1403.72
414826	818.89	1069.34	790.99	1143.41	726.65	1203.14
408209	778.86	1021.65	771.99	1063.43	693.52	1175.73
451569	812.98	1057.42	891.75	1022.29	573.27	1364.12
556370	1066.06	1415.12	1003.06	1530.34	1075.66	1471.45
571079	1088.87	1415.18	1011.02	1551.52	1049.35	1511.34
750434	1440.89	1900.96	1388.31	2006.47	1310.63	2126.73
380045	706.51	902.7	755.67	894.67	494.56	1156.5
596592	1186.83	1520.12	1141.52	1614.43	1025.33	1744.67
607930	1130.21	1493.01	974.33	1704.32	1345.29	1360.33
253208	491.4	638.16	456.94	695.25	473.83	690.91
325334	593.27	782.31	485.38	921.41	708.91	691.03
429385	809.88	1051.43	724.2	1164.31	855.53	1051.46
192318	351.25	455.85	371.12	449.31	265.35	564.42
747508	1319.62	1786.44	931.26	2255.33	1863.51	1269.09
180785	335.78	437.09	351.85	437.17	255.92	538.03
240650	456.91	590.69	471.2	594.94	356.17	715.6
334492	666.54	850.78	656.66	892.23	598.31	968.2
1620560	2569.28	3514.38	1114.48	5154.12	4741.94	950.15
4495322	6579	9069.14	2204.33	13954.71	13009.21	1207.68
307447	612.7	786.13	577.74	853.82	606.89	821.24
366973	656.58	869.5	509.12	1046.78	854	716.72
399398	770.97	1015.27	729.92	1095.29	766.11	1056.16
130636	310.44	395.05	306.34	419.14	260.24	442.06
296303	705.69	920.39	681.94	980.92	653.3	952.58
183103	434.4	554.19	441.68	572.57	342.61	653.4
374837	792.64	1052.57	630.48	1258	902.59	899.17
333334	771.54	1002.53	732.3	1077.21	727.23	1016.6
397836	901.93	1172.18	804.93	1313.06	889.71	1111.09
507801	1156.48	1513.6	988.74	1747.75	1241.91	1312.98
316218	725.39	942.33	670.99	1032.46	685.4	948.02
132760	307.91	402.94	295.88	432.76	277.64	423.68
383259	846.98	1126.15	736.59	1272.99	874.09	1038.74
1129459	1848.35	2514.11	1206.95	3285.76	2496.51	1545.78
2497630	3319.12	4620.26	1561.12	6635.74	5766.14	1824.58
502355	1217.7	1587.98	1124.18	1748.12	1097.31	1678.5
530141	1243.38	1614.43	1114.97	1810.41	1205.21	1584.67
542197	1309.57	1726.7	1225.45	1890.81	1206.32	1778.2
535353	1256.52	1660.52	1153.35	1836.03	1160.49	1702
1487595	3357.42	4340.54	2987.68	4871.33	3333.58	4128.81
1085152	2604.93	3436.18	2431.51	3733.45	2399.42	3590.81
1409186	2436.57	3249.55	1749.18	4112.35	2839.61	2502.03
1231258	2294.1	3119.16	1716.78	3809.99	2750.07	2337.58
1007484	2003.81	2556.99	1587.96	3072.91	2230.53	2047.4
2515118	5994.72	7741.58	5264.98	8707.26	5799.6	7666.66
675825	1691.04	2212.73	1807.78	2185.68	1214.14	2738.33
772584	1891.4	2490.4	1904.71	2539.87	1385.04	3027.99
637095	1601.85	2079.3	1606.88	2168.24	1306.09	2344.91
1126828	1896.45	2489.57	1375.42	3095.85	2326.98	1707.15
1071991	2457.04	3182.11	2265.33	3540.97	2445.09	3083.29
740706	1636.61	2063.88	1426.14	2356.72	1693.14	1910.71
1321512	3019.09	3941.94	2739.09	4387.67	3090.6	3714.03
770851	1579.17	2089.4	1344.12	2406.65	1664.67	1865.31
908095	1804.74	2364.96	1518.13	2772.68	1987.56	2062.66
2209744	4258.85	5755.21	2791.15	7403.94	5254.18	4148.4
494040	1127.99	1463.03	999.05	1677.8	1086.03	1466.57
518751	1075	1392.77	912.6	1596.35	1144.6	1227.04
1366972	2625.29	3393.38	2006.09	4153.16	3029.58	2584.91
1006283	2384.56	3107.23	2155.94	3443.01	2432.54	2966.01
1119128	2415.25	3193.64	2097.09	3643.61	2327.53	3142.79
1582817	2965.4	3993.11	2272.07	4792.24	3352.91	3129.57
579863	1423.74	1851.17	1420.34	1929.51	1136	2112.89
832626	1532.65	2040.85	1215.24	2442.03	1639.54	1709.95
944154	1964.79	2523.51	1603.26	2968.09	2077.73	2191.26
1139444	2066.61	2714.88	1671.08	3260.83	2242.17	2317.22
799633	1860.05	2406.69	1664.33	2707.56	1789.2	2428.53
809397	1886.21	2455.13	1670.47	2763.82	1800.51	2455.11
1166447	2467.58	3172.09	2034.21	3743.65	2511.38	2797.74
2898927	4827.06	6415.54	3609.75	7889.84	5760.51	4834.91
2129243	3981.39	5493.12	2702.64	7036.05	4921.88	3854.84
824741	1903.71	2474.31	1703.59	2764.09	1844.42	2464.9
416902	991.55	1283.46	929.71	1390.75	938.05	1294.19
747856	1747.13	2289.12	1570.68	2585.61	1680.59	2275.2
210305	532.14	681.04	518.54	723.66	450.72	747.18
467178	1170.77	1496.99	1101.24	1628.21	1019.19	1614.95
1596148	2977.64	3937.91	2283.65	4725.66	3465.45	3041.27
816083	2102.02	2758.64	2087.3	2902.8	1659.58	3172.35
373735	944.22	1207.62	935.46	1265.39	770.35	1375
1851864	3456.75	4560.37	2612.68	5628.17	4044	3417.32
1557590	2861.57	3737.66	2124.54	4633.57	3488.35	2595.51
573592	1305.83	1676.73	1186.04	1899.95	1325.62	1591.71
1148767	2509.58	3256.45	2202.97	3728.08	2569.71	3138.03
400590	973.93	1225.47	889.28	1364.66	904.42	1265.31
730425	1711.91	2255.52	1566.22	2452.86	1592.54	2206.73
1058921	2058.35	2704.66	1750.74	3108.91	2063.58	2474.69
1099027	2614.86	3308.85	2377.7	3630.86	2636.72	3130.11
1638154	3025.48	4022.06	2147.16	5050.74	3719.57	2912.99
1399408	2273.09	2928.38	1630.32	3692.92	2805.34	2101.14
747857	1730.02	2221.45	1568.64	2505.08	1635.72	2228.45
817172	1948.83	2542.02	1814.54	2765.6	1758.61	2666.13
1281646	2971.06	3914.72	2726.77	4336.48	2673.59	4119.14
876349	2094.2	2745.57	1967.09	2967.54	1964.36	2798.63
928099	1528.66	2029.91	1187.5	2448.7	1684.81	1687.78
1387698	2244.88	3055.82	1650.82	3760.02	2774.24	2303.46
308060	727.64	951.85	665.07	1050.78	725.58	935.54
763350	1416.69	1851.27	1117.43	2228.14	1543.17	1533.39
3243931	4717.23	6538.73	2497.94	8992.43	7069.92	3235.52
