POP	PLE1	PLE2	PLE3	PLE4	PLE5	PLE6
453999	349.35 	398.86 	342.56 	406.46 	117.42 	647.94 
1972205	404.95 	413.13 	493.13 	328.79 	277.18 	535.10 
1745826	540.51 	602.15 	594.38 	550.75 	248.58 	898.98 
1395565	471.51 	522.72 	513.88 	482.27 	211.23 	787.74 
1126511	267.22 	297.58 	291.71 	276.25 	114.75 	455.28 
785875	306.01 	335.80 	335.75 	308.47 	149.49 	503.76 
1791645	443.13 	478.71 	509.95 	414.60 	233.96 	697.02 
259839	474.69 	553.33 	358.66 	672.43 	101.04 	948.19 
238236	326.11 	381.84 	278.66 	431.09 	80.01 	644.15 
1665597	69.63 	50.59 	115.98 	3.74 	108.67 	6.48 
703721	735.55 	860.78 	670.35 	937.55 	183.33 	1437.50 
1687831	487.84 	529.03 	545.92 	472.77 	239.96 	784.57 
216058	111.76 	122.42 	120.19 	114.74 	50.51 	186.30 
518078	194.16 	211.52 	217.43 	189.53 	98.94 	313.07 
390556	210.65 	236.73 	220.11 	228.96 	82.62 	370.08 
509363	539.85 	626.80 	494.47 	675.76 	140.89 	1050.27 
696877	663.33 	755.52 	633.42 	792.33 	206.33 	1238.74 
529622	316.44 	346.80 	333.17 	333.30 	138.36 	534.90 
1380866	839.03 	932.35 	908.60 	865.91 	372.59 	1427.86 
861973	269.40 	281.75 	326.00 	226.73 	172.89 	378.69 
492097	209.30 	219.51 	242.12 	187.84 	125.03 	305.83 
652326	217.75 	230.99 	254.91 	195.41 	126.84 	324.12 
587581	60.40 	58.51 	81.05 	38.65 	51.75 	66.00 
775841	239.45 	254.46 	280.69 	214.49 	142.18 	355.11 
945236	283.16 	294.86 	336.30 	243.54 	178.20 	400.31 
789492	381.91 	412.33 	421.96 	375.80 	194.88 	609.77 
915972	487.45 	542.25 	510.55 	520.35 	201.62 	833.92 
1008555	126.74 	129.33 	157.35 	99.11 	86.29 	167.19 
572071	560.03 	633.15 	537.00 	661.88 	189.58 	1023.89 
629584	460.59 	518.01 	465.23 	515.68 	169.71 	828.86 
194649	259.12 	297.99 	230.84 	328.36 	76.53 	489.83 
487925	251.83 	279.54 	265.27 	267.50 	108.37 	428.62 
386398	362.52 	416.92 	341.41 	439.11 	108.37 	680.33 
1368871	316.10 	334.40 	368.52 	284.23 	179.67 	469.71 
806463	310.08 	340.24 	336.16 	317.37 	137.60 	519.40 
104240	215.08 	251.03 	163.79 	301.59 	47.02 	423.83 
381813	300.08 	342.80 	287.27 	358.59 	94.80 	558.40 
609803	392.28 	455.93 	370.76 	478.75 	110.65 	754.05 
225280	340.27 	399.61 	278.22 	462.64 	76.87 	675.24 
353711	445.67 	524.01 	381.33 	590.51 	108.30 	881.78 
135695	247.17 	291.72 	186.98 	353.62 	51.29 	490.14 
194150	278.18 	325.48 	239.96 	366.90 	72.65 	537.21 
200009	366.64 	425.39 	285.66 	507.64 	87.29 	714.69 
108796	106.79 	126.14 	95.45 	138.00 	24.65 	213.30 
1746764	322.35 	339.32 	380.79 	284.38 	186.77 	475.30 
588834	414.55 	477.68 	398.00 	496.74 	126.74 	783.10 
1031989	146.22 	153.21 	181.25 	119.12 	91.67 	203.31 
738743	594.01 	676.85 	574.34 	699.21 	185.71 	1108.15 
565562	555.60 	646.65 	513.39 	696.11 	145.23 	1088.52 
2030465	416.75 	438.49 	492.09 	366.21 	250.09 	611.75 
1236368	452.63 	498.46 	505.25 	445.38 	214.81 	745.47 
1144144	287.86 	308.93 	333.86 	266.64 	152.66 	448.73 
255053	347.80 	395.38 	314.51 	432.38 	106.52 	643.81 
475029	564.34 	652.32 	511.94 	713.88 	153.26 	1082.05 
258865	508.60 	592.90 	379.80 	728.49 	111.41 	1004.36 
375683	402.71 	457.05 	383.66 	479.86 	133.65 	741.93 
731303	85.21 	89.15 	103.24 	71.98 	51.30 	121.66 
455045	509.72 	576.06 	469.42 	619.12 	165.66 	954.02 
860535	386.36 	420.64 	419.74 	386.51 	182.09 	632.21 
462500	21.29 	15.10 	36.50 	0.00 	35.12 	0.00 
1536070	405.24 	440.36 	455.07 	393.76 	196.09 	655.57 
760793	666.31 	765.61 	632.91 	800.43 	210.86 	1247.72 
420620	410.35 	477.45 	380.33 	512.65 	101.28 	803.60 
1281187	806.14 	913.18 	824.07 	904.45 	290.30 	1464.96 
1950094	460.36 	492.30 	528.02 	426.35 	245.58 	708.44 
1184305	661.23 	740.11 	698.80 	710.48 	265.72 	1168.32 
347211	326.45 	366.00 	314.45 	376.98 	117.75 	581.27 
419908	371.26 	427.60 	351.75 	447.71 	118.42 	686.41 
1444788	332.72 	338.30 	419.01 	253.79 	241.23 	428.40 
374692	362.74 	419.35 	334.27 	448.38 	105.30 	692.42 
641317	178.87 	194.36 	202.72 	171.59 	91.04 	286.43 
703463	212.31 	225.09 	244.62 	193.96 	124.02 	313.89 
1649920	656.15 	720.98 	727.49 	656.70 	316.62 	1082.64 
3076558	315.61 	322.77 	402.82 	239.59 	224.17 	403.49 
592753	363.33 	408.77 	371.38 	405.65 	137.45 	650.80 
197203	208.33 	242.24 	186.83 	267.85 	53.54 	409.40 
688713	471.71 	543.85 	457.22 	565.01 	137.77 	896.17 
243654	246.88 	279.46 	238.00 	291.43 	85.20 	451.57 
257343	356.20 	414.39 	311.02 	462.73 	88.46 	695.48 
387209	491.56 	571.85 	423.77 	646.25 	117.83 	963.88 
244807	304.42 	349.65 	268.76 	386.64 	85.16 	581.95 
623149	419.33 	491.28 	406.77 	507.38 	111.11 	818.55 
368669	562.87 	649.31 	466.06 	755.06 	132.35 	1106.41 
276230	459.69 	537.25 	359.30 	639.74 	99.43 	920.43 
357554	506.30 	586.84 	430.00 	667.91 	129.48 	986.45 
237261	360.84 	421.59 	294.03 	491.29 	83.21 	716.82 
228796	311.18 	369.12 	263.81 	417.76 	66.03 	631.97 
168512	265.53 	310.35 	213.45 	364.19 	65.76 	517.69 
130045	238.27 	279.35 	167.68 	352.47 	45.89 	481.33 
420320	671.66 	781.91 	535.91 	921.99 	146.39 	1344.29 
283568	415.07 	482.09 	345.21 	557.62 	96.51 	825.60 
424381	466.89 	546.88 	417.92 	604.03 	111.62 	924.44 
297965	472.79 	548.48 	375.06 	649.82 	115.09 	922.74 
270599	372.01 	444.03 	305.48 	511.44 	73.29 	763.55 
187547	306.92 	354.90 	244.24 	419.02 	76.47 	600.07 
122920	195.39 	227.20 	154.87 	268.89 	47.52 	384.28 
711574	519.15 	605.56 	491.84 	635.64 	147.17 	997.15 
493913	456.72 	532.80 	418.52 	578.17 	124.57 	892.08 
320378	383.69 	445.64 	328.37 	504.29 	98.59 	747.95 
521613	285.74 	326.74 	286.48 	327.58 	92.14 	535.43 
134898	240.87 	279.76 	188.74 	334.60 	56.03 	474.77 
172822	299.26 	347.45 	233.05 	417.69 	69.06 	588.27 
452539	505.38 	584.98 	451.45 	642.88 	132.67 	977.79 
85236	143.45 	167.05 	115.36 	195.79 	34.16 	281.85 
110757	184.14 	213.09 	144.40 	254.39 	45.51 	355.84 
879324	33.80 	27.16 	52.59 	8.77 	43.99 	15.09 
1947148	566.57 	610.02 	640.92 	542.96 	301.32 	890.93 
854152	410.34 	464.34 	432.12 	447.22 	156.36 	731.68 
1011462	908.67 	1038.71 	848.25 	1106.54 	269.92 	1721.99 
264595	331.22 	392.82 	288.13 	439.71 	67.45 	673.90 
1307606	284.05 	286.39 	358.63 	212.75 	215.86 	355.86 
2070795	112.13 	92.12 	174.75 	30.49 	147.72 	51.00 
1474828	591.97 	646.29 	639.38 	602.81 	269.64 	992.32 
1145126	212.84 	224.52 	255.78 	181.89 	135.03 	299.25 
663851	39.59 	35.55 	57.19 	18.52 	42.23 	31.54 
491739	392.32 	447.32 	384.25 	459.16 	132.16 	725.02 
308898	440.56 	506.76 	368.70 	577.56 	116.74 	842.52 
343846	370.76 	429.74 	332.76 	470.06 	97.16 	725.66 
348165	467.50 	543.92 	396.79 	616.25 	117.15 	917.05 
147675	215.68 	252.94 	172.40 	299.77 	46.95 	431.40 
118920	224.94 	261.20 	156.74 	331.11 	48.54 	443.89 
101069	192.01 	223.38 	142.41 	274.35 	42.86 	377.61 
270337	454.48 	527.03 	350.04 	633.70 	100.02 	906.92 
135039	248.43 	289.27 	185.39 	354.90 	55.76 	492.48 
224707	277.50 	325.27 	236.54 	370.14 	62.73 	552.64 
362589	217.45 	253.68 	209.19 	261.52 	54.70 	424.20 
109411	204.22 	238.49 	147.18 	297.69 	44.75 	404.26 
874994	263.71 	288.37 	295.73 	256.76 	134.85 	421.99 
2604942	219.36 	203.80 	314.46 	112.43 	220.89 	190.98 
210262	205.67 	234.94 	195.48 	246.56 	73.42 	373.84 
592275	383.42 	430.43 	397.05 	419.95 	157.87 	666.62 
160486	249.32 	286.61 	207.44 	330.49 	66.18 	480.41 
1211154	369.47 	413.00 	401.57 	383.85 	156.12 	637.91 
337462	475.52 	552.29 	393.61 	635.06 	116.85 	930.72 
507074	514.30 	590.52 	464.81 	642.10 	155.23 	968.96 
807426	609.24 	677.74 	611.90 	676.34 	248.79 	1051.88 
591129	81.05 	83.87 	101.21 	64.83 	55.34 	109.36 
644538	342.68 	371.11 	373.87 	342.50 	173.53 	546.08 
301718	191.41 	221.19 	187.54 	225.86 	52.12 	367.55 
518383	916.73 	1056.69 	695.04 	1285.34 	199.96 	1807.36 
218573	477.96 	548.66 	326.00 	704.53 	95.35 	944.35 
443700	713.60 	822.47 	574.75 	964.63 	169.30 	1397.78 
178532	226.63 	264.08 	193.81 	299.07 	52.06 	449.14 
98165	194.84 	227.60 	146.10 	277.60 	41.71 	389.69 
182304	204.25 	237.62 	177.63 	266.10 	54.41 	390.42 
272841	429.42 	489.14 	352.42 	567.02 	114.81 	815.16 
394906	736.76 	853.52 	557.53 	1038.12 	167.79 	1434.08 
176278	346.51 	400.86 	254.85 	493.82 	78.84 	679.40 
648315	476.39 	547.52 	445.31 	582.36 	135.90 	903.47 
367247	437.21 	499.62 	394.07 	543.56 	139.71 	817.63 
135832	303.87 	353.46 	212.22 	446.64 	61.93 	601.97 
112813	252.80 	293.65 	166.66 	380.24 	51.95 	498.27 
280428	505.30 	589.18 	401.52 	696.52 	113.72 	990.94 
376566	660.24 	765.18 	516.13 	918.45 	167.01 	1286.08 
246625	413.81 	485.67 	323.10 	581.02 	93.89 	821.27 
351968	260.84 	301.70 	248.29 	316.79 	75.78 	495.23 
168580	244.07 	278.00 	207.58 	315.45 	70.70 	455.61 
386310	680.66 	787.75 	534.49 	934.57 	162.11 	1333.42 
537362	634.57 	731.98 	556.21 	812.38 	162.62 	1231.89 
496829	597.19 	687.80 	520.95 	770.06 	162.76 	1151.85 
258319	472.48 	546.90 	348.40 	676.71 	105.72 	924.17 
1438584	1319.39 	1523.87 	1274.57 	1575.92 	386.07 	2489.34 
427453	431.51 	490.54 	401.49 	523.14 	133.03 	810.97 
276634	358.48 	406.53 	313.92 	456.14 	105.21 	667.69 
372254	646.20 	740.81 	517.35 	875.18 	160.93 	1230.38 
230546	493.44 	578.75 	322.44 	754.24 	93.94 	985.19 
163958	367.05 	427.65 	252.51 	545.53 	72.35 	721.36 
964436	1076.52 	1227.22 	1001.67 	1311.06 	354.78 	1983.91 
136033	281.17 	330.15 	200.96 	412.89 	57.26 	563.13 
129114	278.66 	319.54 	205.03 	395.37 	62.72 	544.19 
208006	441.10 	511.92 	300.54 	657.57 	90.66 	875.03 
152878	317.16 	371.86 	230.77 	459.23 	67.15 	626.93 
31723	55.36 	64.58 	43.51 	76.62 	11.29 	111.21 
468254	612.16 	710.67 	519.63 	808.08 	139.49 	1211.36 
398950	577.15 	674.70 	479.07 	775.21 	133.80 	1127.10 
485987	419.22 	472.57 	409.46 	485.23 	146.34 	755.65 
429320	565.57 	656.75 	482.29 	740.84 	138.34 	1094.64 
427163	429.85 	489.14 	408.82 	513.21 	141.85 	783.35 
337014	660.77 	771.44 	470.58 	968.18 	146.94 	1304.67 
307509	376.95 	435.87 	333.12 	483.82 	102.87 	723.41 
181281	319.66 	370.03 	245.24 	446.86 	74.87 	627.80 
96141	219.49 	256.24 	135.06 	341.50 	41.81 	436.43 
137911	257.01 	297.68 	190.15 	366.18 	60.66 	503.07 
35573	79.52 	92.93 	50.18 	123.09 	15.63 	156.94 
54161	107.43 	125.77 	84.26 	149.39 	22.60 	211.12 
51358	112.72 	131.21 	76.19 	168.95 	22.75 	224.37 
174307	334.91 	393.15 	253.66 	476.59 	63.68 	675.42 
124851	238.66 	283.31 	183.48 	341.05 	50.06 	474.95 
246335	106.00 	122.79 	101.67 	127.88 	27.74 	204.53 
231912	241.79 	285.85 	214.59 	315.09 	54.32 	482.60 
229119	484.75 	568.31 	348.95 	708.29 	102.16 	967.92 
10515	9.02 	10.17 	9.18 	10.09 	3.28 	15.73 
148457	333.05 	388.60 	195.76 	524.17 	64.34 	660.15 
168239	259.42 	296.20 	222.78 	335.13 	68.37 	490.70 
145033	333.55 	385.48 	216.49 	504.44 	67.15 	656.30 
22118	49.72 	57.69 	30.18 	77.50 	9.84 	98.44 
434425	576.40 	667.37 	475.97 	769.62 	135.11 	1126.78 
151964	325.58 	377.52 	225.75 	479.64 	68.13 	637.20 
4003287	3027.68 	3500.71 	2965.46 	3574.30 	840.85 	5810.49 
275772	368.39 	422.75 	323.61 	469.64 	109.90 	695.77 
223063	142.19 	153.44 	150.73 	147.11 	69.69 	231.24 
181928	149.38 	164.48 	153.34 	163.21 	67.78 	249.21 
232061	242.50 	272.38 	234.22 	283.18 	88.19 	431.90 
227480	187.76 	206.96 	191.74 	204.85 	82.99 	313.99 
295631	284.51 	313.32 	285.31 	314.68 	126.98 	479.09 
291629	39.48 	39.37 	50.27 	28.59 	31.39 	46.60 
174516	247.67 	285.49 	214.28 	319.56 	67.31 	475.23 
228975	355.74 	411.77 	281.78 	487.12 	86.01 	692.44 
262895	403.62 	470.70 	335.05 	544.01 	99.90 	788.85 
194346	336.58 	387.83 	264.57 	461.70 	82.67 	654.81 
178329	361.78 	420.85 	259.34 	529.13 	79.23 	711.02 
439625	612.98 	704.80 	531.25 	791.66 	169.15 	1164.87 
40574	94.69 	110.78 	62.85 	143.43 	18.29 	187.60 
211920	369.11 	432.26 	290.40 	512.65 	85.55 	716.18 
535396	678.04 	786.12 	587.36 	880.81 	173.45 	1319.89 
380556	439.57 	501.77 	404.11 	542.69 	140.87 	814.02 
508968	36.36 	35.83 	46.85 	25.31 	28.76 	42.31 
1571363	289.02 	317.30 	320.61 	287.23 	131.17 	479.78 
1038681	533.93 	598.68 	541.74 	591.92 	206.96 	951.21 
414777	457.21 	528.04 	402.44 	581.19 	123.54 	877.26 
531288	519.82 	602.22 	460.93 	662.15 	143.96 	997.01 
225431	205.99 	236.14 	194.38 	249.75 	65.89 	383.69 
634634	657.54 	751.98 	602.04 	816.12 	200.80 	1237.70 
415245	57.47 	61.35 	67.38 	51.89 	33.10 	85.83 
253832	319.23 	370.73 	272.10 	418.36 	81.07 	619.18 
1168614	931.77 	1054.48 	893.46 	1099.21 	317.06 	1700.91 
1267936	613.07 	681.00 	639.41 	655.54 	269.65 	1041.15 
335906	287.79 	326.18 	272.74 	342.87 	95.96 	527.34 
144905	130.66 	145.63 	125.30 	151.68 	48.63 	232.02 
100388	174.84 	202.82 	131.86 	247.71 	41.25 	341.39 
405946	619.20 	719.70 	495.17 	843.41 	141.19 	1228.89 
827421	278.57 	303.06 	308.82 	274.91 	143.10 	444.97 
885479	598.75 	678.05 	593.74 	687.59 	223.31 	1077.46 
395527	552.74 	636.52 	451.17 	742.91 	143.31 	1070.93 
1042180	1354.71 	1558.10 	1148.67 	1776.53 	368.63 	2590.27 
3386003	321.36 	328.42 	399.28 	252.63 	220.05 	424.91 
1089534	88.72 	84.00 	118.90 	54.27 	80.16 	90.57 
1551973	92.66 	80.39 	139.24 	34.48 	109.84 	58.25 
897984	443.85 	502.46 	453.87 	498.95 	168.82 	795.64 
1543000	506.51 	537.89 	575.85 	473.39 	277.98 	776.12 
329687	155.82 	166.19 	171.18 	152.36 	83.31 	244.47 
577658	123.05 	133.58 	139.48 	117.82 	63.06 	195.56 
489072	620.13 	722.35 	523.10 	828.11 	152.15 	1209.42 
340241	544.68 	634.07 	424.62 	758.79 	124.90 	1075.56 
447977	605.32 	703.82 	500.76 	813.86 	151.38 	1179.09 
178173	253.71 	289.84 	206.35 	337.99 	69.75 	478.50 
186651	270.08 	311.20 	213.14 	370.26 	68.53 	523.58 
624326	58.82 	58.22 	75.83 	41.48 	47.21 	68.72 
223546	268.12 	310.65 	233.47 	347.64 	72.05 	515.72 
360166	471.13 	546.28 	397.75 	625.11 	124.17 	911.09 
225729	274.74 	322.89 	232.32 	367.17 	66.86 	544.87 
8435477	356.59 	308.23 	525.56 	141.58 	411.35 	238.00 
3620475	171.37 	127.42 	291.14 	8.82 	241.25 	14.99 
936034	1000.72 	1149.09 	892.57 	1269.49 	309.45 	1885.12 
530066	462.83 	527.53 	434.25 	557.08 	154.92 	851.17 
701322	152.45 	158.31 	181.68 	129.88 	99.50 	212.39 
510688	406.43 	458.79 	392.45 	475.67 	144.58 	740.90 
1047122	586.07 	638.92 	622.19 	604.46 	285.49 	950.75 
478669	398.50 	452.77 	381.43 	472.29 	139.13 	735.73 
260562	324.15 	368.04 	281.26 	412.49 	98.98 	607.96 
432661	480.05 	549.84 	428.67 	607.52 	143.27 	907.31 
382494	208.30 	238.38 	206.59 	241.06 	71.19 	383.44 
1702084	1372.06 	1552.47 	1274.33 	1650.56 	459.23 	2539.46 
1599922	1099.11 	1210.00 	1134.44 	1181.87 	470.33 	1885.45 
1053977	860.07 	959.47 	846.26 	984.88 	324.09 	1532.37 
1024079	277.04 	272.85 	345.76 	206.62 	214.48 	335.77 
770210	651.19 	735.33 	632.30 	756.48 	227.66 	1185.52 
1763916	601.32 	635.61 	698.19 	538.14 	351.65 	891.23 
379075	495.40 	571.42 	420.13 	650.60 	137.18 	953.15 
445843	487.62 	564.78 	438.24 	617.74 	138.86 	933.51 
870371	674.11 	763.50 	646.60 	792.43 	233.52 	1238.42 
476401	627.43 	727.27 	538.15 	821.91 	164.55 	1206.64 
913111	868.58 	982.49 	820.32 	1040.02 	305.01 	1581.61 
818585	346.14 	388.89 	351.58 	384.99 	131.29 	606.05 
707799	133.42 	143.06 	152.10 	125.85 	73.50 	206.25 
8815605	480.10 	426.63 	702.12 	208.35 	532.84 	350.49 
3529273	403.68 	412.08 	502.09 	316.90 	280.30 	538.61 
710901	273.76 	301.80 	292.14 	286.05 	120.01 	464.04 
1188036	291.79 	314.09 	340.94 	268.40 	153.39 	452.09 
786172	24.99 	17.40 	42.44 	0.00 	40.66 	0.00 
492103	250.04 	280.99 	251.97 	281.15 	91.69 	447.15 
2240379	225.46 	215.97 	299.86 	142.34 	200.62 	235.00 
607403	263.74 	290.66 	278.58 	275.97 	115.30 	446.36 
2019983	103.80 	87.01 	155.06 	35.85 	126.85 	60.32 
687255	458.93 	515.99 	454.44 	524.72 	166.75 	825.38 
########	563.13 	485.73 	829.46 	220.49 	645.44 	369.70 
1197845	251.22 	272.56 	285.09 	239.59 	133.35 	390.80 
164572	36.22 	36.88 	44.12 	29.04 	24.99 	48.40 
2458910	189.91 	171.19 	268.97 	93.26 	197.65 	155.63 
1389251	546.04 	610.88 	575.41 	586.10 	226.68 	941.96 
534279	674.10 	768.03 	599.54 	848.70 	209.76 	1260.93 
435384	639.91 	741.54 	514.58 	871.02 	158.51 	1245.80 
389834	328.00 	367.18 	320.00 	375.74 	119.71 	580.81 
810092	979.33 	1120.86 	854.48 	1261.28 	282.31 	1856.66 
526489	63.65 	66.71 	76.09 	54.65 	40.13 	89.85 
767137	796.65 	922.23 	714.79 	1011.12 	226.71 	1524.02 
1220331	745.98 	848.24 	752.82 	843.79 	274.02 	1345.00 
1080765	692.23 	792.32 	674.66 	815.17 	216.23 	1287.49 
1455099	521.53 	578.81 	560.55 	541.22 	229.14 	883.46 
1186631	107.79 	108.40 	136.58 	80.77 	79.72 	133.07 
369149	412.94 	472.91 	368.62 	520.99 	123.49 	771.17 
681555	462.69 	527.22 	443.14 	549.28 	157.67 	850.54 
530133	342.62 	388.87 	333.28 	399.50 	119.69 	630.82 
687671	22.08 	17.23 	34.78 	4.64 	29.83 	7.79 
775234	548.10 	628.35 	529.65 	652.38 	169.98 	1026.81 
1040891	939.24 	1060.53 	872.99 	1132.81 	306.78 	1730.63 
1454042	471.80 	513.07 	522.63 	463.69 	230.91 	754.38 
1212134	391.23 	431.58 	430.34 	396.11 	189.38 	638.57 
1216679	165.22 	165.39 	210.94 	121.11 	128.90 	201.03 
932181	291.28 	308.25 	334.36 	268.34 	168.76 	439.80 
2261891	393.67 	423.60 	451.76 	369.69 	210.88 	613.13 
1300216	37.29 	26.79 	61.71 	2.41 	57.21 	4.10 
1777439	634.43 	663.33 	732.14 	568.32 	393.85 	914.06 
1617920	1038.36 	1141.74 	1066.58 	1120.94 	463.19 	1740.86 
1303042	814.20 	879.36 	863.09 	842.47 	401.11 	1317.40 
889866	160.40 	152.13 	216.64 	97.26 	148.90 	159.64 
968679	963.77 	1098.25 	885.68 	1187.54 	319.25 	1778.70 
371036	615.10 	718.73 	473.31 	864.09 	130.42 	1222.49 
223587	486.83 	565.96 	311.99 	748.36 	96.45 	961.22 
311976	574.33 	672.08 	436.55 	813.22 	134.39 	1118.39 
138350	278.39 	324.11 	197.22 	410.09 	59.42 	556.15 
296040	575.93 	669.20 	431.90 	818.29 	125.73 	1142.16 
497785	997.58 	1166.14 	716.62 	1453.34 	203.16 	1975.38 
147795	294.96 	341.42 	216.53 	423.97 	62.24 	580.01 
184607	350.49 	406.55 	238.62 	520.96 	79.18 	686.24 
338956	682.05 	787.98 	440.49 	1036.76 	146.61 	1333.57 
156146	318.65 	368.91 	212.78 	476.98 	65.23 	628.06 
431559	677.07 	788.42 	543.94 	932.14 	164.23 	1337.02 
352960	645.37 	753.42 	478.08 	925.71 	144.49 	1279.45 
373144	701.47 	817.61 	519.75 	1000.49 	161.01 	1385.56 
548251	824.44 	956.50 	713.38 	1074.87 	211.66 	1591.83 
1426056	165.23 	168.70 	201.13 	133.87 	111.55 	220.56 
451487	721.21 	836.16 	572.00 	991.89 	168.73 	1417.24 
285418	461.46 	535.04 	349.69 	651.08 	101.42 	915.58 
396786	718.20 	838.40 	544.20 	1020.85 	154.94 	1417.03 
303180	556.88 	648.09 	435.58 	773.31 	127.49 	1098.07 
791890	748.08 	852.18 	705.29 	901.94 	240.05 	1394.34 
863025	1088.92 	1259.73 	956.13 	1398.14 	307.08 	2077.09 
303893	587.84 	685.38 	427.06 	848.54 	126.00 	1169.51 
397763	658.63 	762.12 	497.85 	926.98 	153.79 	1293.23 
3547651	777.13 	861.08 	864.45 	784.87 	340.73 	1311.77 
348439	596.04 	684.09 	475.60 	804.83 	148.27 	1154.60 
550975	951.36 	1099.98 	736.54 	1326.89 	217.41 	1858.67 
1046070	1411.02 	1637.30 	1149.18 	1914.45 	336.19 	2783.74 
1161154	1180.59 	1331.44 	1104.66 	1416.27 	385.16 	2181.50 
728159	932.36 	1061.64 	803.94 	1196.97 	252.92 	1799.42 
1181799	1371.05 	1569.58 	1218.79 	1738.52 	391.74 	2638.88 
633896	819.85 	949.88 	713.12 	1067.60 	232.73 	1591.40 
1026191	622.14 	702.43 	609.52 	717.17 	223.42 	1113.93 
191115	237.71 	273.42 	204.93 	308.86 	65.61 	452.82 
826870	1164.42 	1338.69 	966.99 	1546.72 	309.17 	2234.18 
431529	67.30 	72.90 	75.23 	65.39 	33.27 	107.06 
1135971	808.57 	888.26 	836.22 	867.20 	351.86 	1376.62 
1352399	1339.08 	1493.95 	1274.86 	1574.59 	481.64 	2390.91 
767623	495.91 	536.78 	526.14 	509.87 	244.26 	798.15 
635034	693.01 	784.04 	630.42 	852.41 	220.21 	1283.49 
1659951	1032.22 	1134.14 	1092.31 	1088.14 	461.97 	1722.32 
688598	96.43 	97.17 	122.08 	73.12 	71.84 	119.99 
893729	1140.93 	1307.64 	1017.60 	1448.71 	355.21 	2135.57 
310454	573.43 	660.20 	416.90 	821.47 	135.21 	1108.80 
289298	570.49 	664.40 	381.66 	854.29 	119.41 	1135.51 
371576	739.49 	862.61 	511.60 	1097.14 	152.58 	1465.03 
218036	432.24 	505.91 	278.13 	662.44 	84.46 	872.92 
331996	630.64 	737.76 	464.39 	906.49 	139.59 	1244.52 
112125	122.78 	140.48 	111.10 	153.51 	36.50 	231.18 
323981	657.67 	769.07 	476.10 	958.32 	143.77 	1299.22 
699248	804.13 	931.80 	703.29 	1040.45 	213.81 	1550.59 
210807	388.29 	453.42 	274.38 	569.27 	80.74 	777.77 
1477359	1107.63 	1231.70 	1140.22 	1214.85 	460.15 	1926.47 
1912709	1272.45 	1410.15 	1296.40 	1390.93 	553.70 	2150.49 
1133486	880.43 	979.10 	885.89 	980.13 	365.70 	1527.74 
248915	431.33 	499.96 	349.01 	587.96 	112.73 	835.08 
326393	424.94 	491.97 	363.10 	557.89 	117.94 	811.40 
269069	464.64 	536.23 	364.71 	636.90 	119.82 	894.39 
231384	392.18 	456.13 	307.36 	543.33 	94.54 	762.79 
145291	264.53 	307.05 	189.86 	382.48 	61.55 	512.56 
232209	343.75 	394.11 	293.04 	448.49 	96.78 	649.31 
977426	271.46 	302.28 	294.50 	281.62 	112.75 	471.84 
343348	468.28 	547.71 	401.39 	617.01 	123.62 	914.18 
464425	498.93 	568.82 	458.62 	610.61 	155.46 	932.45 
350105	468.59 	534.18 	412.35 	595.58 	138.45 	886.60 
153244	293.21 	339.94 	214.30 	420.74 	65.24 	575.64 
365376	502.94 	578.01 	425.91 	653.61 	146.63 	943.84 
624955	986.29 	1133.65 	808.98 	1318.95 	262.29 	1883.17 
212279	406.92 	476.31 	281.54 	605.75 	82.83 	813.15 
158006	338.69 	397.10 	224.67 	515.69 	68.87 	671.45 
538935	1014.36 	1179.18 	727.73 	1466.36 	218.16 	1999.56 
344568	641.00 	750.50 	467.68 	929.53 	132.62 	1280.94 
219382	447.22 	521.54 	302.35 	668.53 	93.37 	886.09 
499651	785.39 	899.61 	627.11 	1065.68 	204.52 	1507.01 
156576	314.79 	366.21 	197.37 	485.31 	65.23 	619.87 
461124	557.99 	649.34 	468.76 	739.42 	126.58 	1105.59 
264669	563.27 	653.64 	374.16 	846.77 	115.62 	1114.13 
289528	547.99 	638.77 	406.86 	781.92 	128.79 	1063.94 
253857	477.25 	557.08 	340.93 	695.21 	98.74 	958.62 
253277	453.62 	526.02 	346.37 	636.49 	101.25 	893.38 
1163031	758.92 	839.25 	774.36 	829.49 	300.39 	1324.56 
335021	534.62 	625.47 	431.29 	736.92 	124.28 	1057.18 
442848	466.37 	523.05 	444.88 	544.76 	157.81 	844.38 
112992	95.24 	105.65 	94.23 	106.39 	36.66 	167.32 
53705	114.75 	133.51 	79.45 	169.75 	23.15 	226.27 
1009901	1403.95 	1629.09 	1191.96 	1867.93 	335.95 	2759.77 
342923	417.19 	472.35 	374.36 	519.96 	121.89 	787.61 
324402	573.92 	665.07 	441.02 	804.19 	132.70 	1143.83 
307550	527.92 	615.42 	406.28 	741.61 	125.89 	1046.12 
942978	1204.17 	1417.72 	1108.23 	1524.14 	232.81 	2356.48 
280343	617.24 	719.86 	463.38 	879.32 	124.54 	1226.87 
280905	532.38 	622.58 	443.66 	712.10 	115.61 	1029.66 
355239	657.13 	763.48 	554.81 	866.90 	143.35 	1256.28 
275339	652.67 	765.98 	474.95 	951.76 	116.13 	1307.85 
253446	642.15 	748.93 	443.44 	952.45 	114.82 	1292.26 
1343303	1712.83 	1996.61 	1500.27 	2210.99 	365.32 	3306.85 
737571	1452.86 	1695.96 	1192.40 	1975.38 	307.14 	2822.20 
